#X		#Y		#Wave		#Intensity
25687.746755	15106.160167	1723.216797	13458.916016
25687.746755	15106.160167	1722.237305	13530.370117
25687.746755	15106.160167	1721.256836	13680.878906
25687.746755	15106.160167	1720.277344	13571.130859
25687.746755	15106.160167	1719.296875	13553.238281
25687.746755	15106.160167	1718.316406	13798.000000
25687.746755	15106.160167	1717.335938	13678.087891
25687.746755	15106.160167	1716.355469	13550.571289
25687.746755	15106.160167	1715.374023	13624.435547
25687.746755	15106.160167	1714.393555	13682.980469
25687.746755	15106.160167	1713.412109	13621.766602
25687.746755	15106.160167	1712.430664	13850.939453
25687.746755	15106.160167	1711.448242	13973.065430
25687.746755	15106.160167	1710.466797	13685.222656
25687.746755	15106.160167	1709.484375	13741.144531
25687.746755	15106.160167	1708.501953	13590.888672
25687.746755	15106.160167	1707.519531	13845.283203
25687.746755	15106.160167	1706.537109	13712.869141
25687.746755	15106.160167	1705.554688	13763.646484
25687.746755	15106.160167	1704.571289	13872.894531
25687.746755	15106.160167	1703.587891	13732.917969
25687.746755	15106.160167	1702.604492	13936.186523
25687.746755	15106.160167	1701.621094	13651.371094
25687.746755	15106.160167	1700.637695	13999.420898
25687.746755	15106.160167	1699.653320	13747.727539
25687.746755	15106.160167	1698.668945	13841.598633
25687.746755	15106.160167	1697.684570	13742.413086
25687.746755	15106.160167	1696.700195	13719.440430
25687.746755	15106.160167	1695.715820	13947.809570
25687.746755	15106.160167	1694.730469	13942.569336
25687.746755	15106.160167	1693.745117	14137.811523
25687.746755	15106.160167	1692.759766	13949.849609
25687.746755	15106.160167	1691.774414	14015.635742
25687.746755	15106.160167	1690.789063	13911.462891
25687.746755	15106.160167	1689.802734	13847.901367
25687.746755	15106.160167	1688.817383	14050.568359
25687.746755	15106.160167	1687.831055	13698.034180
25687.746755	15106.160167	1686.843750	13801.808594
25687.746755	15106.160167	1685.857422	13735.776367
25687.746755	15106.160167	1684.871094	13725.500000
25687.746755	15106.160167	1683.883789	13646.839844
25687.746755	15106.160167	1682.896484	13823.973633
25687.746755	15106.160167	1681.909180	13780.766602
25687.746755	15106.160167	1680.920898	13598.350586
25687.746755	15106.160167	1679.933594	13656.434570
25687.746755	15106.160167	1678.945313	13739.796875
25687.746755	15106.160167	1677.957031	13565.080078
25687.746755	15106.160167	1676.968750	13769.833008
25687.746755	15106.160167	1675.980469	13746.906250
25687.746755	15106.160167	1674.991211	13820.064453
25687.746755	15106.160167	1674.002930	13706.128906
25687.746755	15106.160167	1673.013672	13627.620117
25687.746755	15106.160167	1672.024414	13720.967773
25687.746755	15106.160167	1671.034180	13801.645508
25687.746755	15106.160167	1670.044922	13816.615234
25687.746755	15106.160167	1669.054688	14010.880859
25687.746755	15106.160167	1668.064453	14104.072266
25687.746755	15106.160167	1667.074219	13843.808594
25687.746755	15106.160167	1666.083984	13904.181641
25687.746755	15106.160167	1665.092773	13692.000977
25687.746755	15106.160167	1664.102539	13946.639648
25687.746755	15106.160167	1663.111328	13744.620117
25687.746755	15106.160167	1662.120117	13787.303711
25687.746755	15106.160167	1661.127930	13766.932617
25687.746755	15106.160167	1660.136719	13602.875977
25687.746755	15106.160167	1659.144531	13738.812500
25687.746755	15106.160167	1658.152344	13657.979492
25687.746755	15106.160167	1657.160156	13902.182617
25687.746755	15106.160167	1656.167969	13667.691406
25687.746755	15106.160167	1655.174805	13748.093750
25687.746755	15106.160167	1654.182617	13904.000977
25687.746755	15106.160167	1653.189453	13926.420898
25687.746755	15106.160167	1652.196289	14082.226563
25687.746755	15106.160167	1651.202148	13875.603516
25687.746755	15106.160167	1650.208984	14119.411133
25687.746755	15106.160167	1649.214844	14104.031250
25687.746755	15106.160167	1648.220703	14058.476563
25687.746755	15106.160167	1647.226563	13862.071289
25687.746755	15106.160167	1646.232422	14153.446289
25687.746755	15106.160167	1645.237305	13977.204102
25687.746755	15106.160167	1644.242188	14017.142578
25687.746755	15106.160167	1643.247070	14132.436523
25687.746755	15106.160167	1642.251953	14373.279297
25687.746755	15106.160167	1641.256836	14292.560547
25687.746755	15106.160167	1640.260742	14201.828125
25687.746755	15106.160167	1639.265625	14495.226563
25687.746755	15106.160167	1638.269531	14366.837891
25687.746755	15106.160167	1637.273438	14318.799805
25687.746755	15106.160167	1636.276367	14351.064453
25687.746755	15106.160167	1635.280273	14388.332031
25687.746755	15106.160167	1634.283203	14295.169922
25687.746755	15106.160167	1633.286133	14422.697266
25687.746755	15106.160167	1632.289063	14467.442383
25687.746755	15106.160167	1631.291016	14497.129883
25687.746755	15106.160167	1630.293945	14416.542969
25687.746755	15106.160167	1629.295898	14386.094727
25687.746755	15106.160167	1628.297852	14433.309570
25687.746755	15106.160167	1627.299805	14673.342773
25687.746755	15106.160167	1626.300781	14402.480469
25687.746755	15106.160167	1625.302734	14715.018555
25687.746755	15106.160167	1624.303711	14444.252930
25687.746755	15106.160167	1623.304688	14771.667969
25687.746755	15106.160167	1622.305664	14936.326172
25687.746755	15106.160167	1621.305664	15150.944336
25687.746755	15106.160167	1620.306641	15072.870117
25687.746755	15106.160167	1619.306641	15139.847656
25687.746755	15106.160167	1618.306641	15234.294922
25687.746755	15106.160167	1617.306641	15468.666992
25687.746755	15106.160167	1616.305664	15503.033203
25687.746755	15106.160167	1615.304688	15607.337891
25687.746755	15106.160167	1614.304688	15669.134766
25687.746755	15106.160167	1613.303711	15863.265625
25687.746755	15106.160167	1612.301758	15800.138672
25687.746755	15106.160167	1611.300781	15996.657227
25687.746755	15106.160167	1610.298828	16387.769531
25687.746755	15106.160167	1609.296875	15788.070313
25687.746755	15106.160167	1608.294922	16086.753906
25687.746755	15106.160167	1607.292969	16153.341797
25687.746755	15106.160167	1606.290039	16170.024414
25687.746755	15106.160167	1605.287109	16032.111328
25687.746755	15106.160167	1604.284180	16021.385742
25687.746755	15106.160167	1603.281250	16035.586914
25687.746755	15106.160167	1602.278320	16044.795898
25687.746755	15106.160167	1601.274414	15707.707031
25687.746755	15106.160167	1600.271484	15602.398438
25687.746755	15106.160167	1599.267578	15494.639648
25687.746755	15106.160167	1598.262695	15581.126953
25687.746755	15106.160167	1597.258789	15451.009766
25687.746755	15106.160167	1596.253906	15390.628906
25687.746755	15106.160167	1595.250000	15335.247070
25687.746755	15106.160167	1594.245117	15553.541016
25687.746755	15106.160167	1593.239258	15276.778320
25687.746755	15106.160167	1592.234375	15412.928711
25687.746755	15106.160167	1591.228516	15320.286133
25687.746755	15106.160167	1590.222656	15476.253906
25687.746755	15106.160167	1589.216797	15351.325195
25687.746755	15106.160167	1588.210938	15248.807617
25687.746755	15106.160167	1587.204102	15268.056641
25687.746755	15106.160167	1586.198242	15101.017578
25687.746755	15106.160167	1585.191406	15020.958008
25687.746755	15106.160167	1584.184570	14985.617188
25687.746755	15106.160167	1583.176758	15240.706055
25687.746755	15106.160167	1582.169922	15153.215820
25687.746755	15106.160167	1581.162109	15026.061523
25687.746755	15106.160167	1580.154297	15303.306641
25687.746755	15106.160167	1579.146484	15396.904297
25687.746755	15106.160167	1578.137695	15081.317383
25687.746755	15106.160167	1577.129883	15318.709961
25687.746755	15106.160167	1576.121094	15154.462891
25687.746755	15106.160167	1575.112305	14967.977539
25687.746755	15106.160167	1574.103516	15101.181641
25687.746755	15106.160167	1573.093750	14882.577148
25687.746755	15106.160167	1572.084961	14768.079102
25687.746755	15106.160167	1571.075195	14836.858398
25687.746755	15106.160167	1570.065430	14903.131836
25687.746755	15106.160167	1569.054688	15006.502930
25687.746755	15106.160167	1568.044922	14847.524414
25687.746755	15106.160167	1567.034180	14893.957031
25687.746755	15106.160167	1566.023438	14861.214844
25687.746755	15106.160167	1565.012695	15006.545898
25687.746755	15106.160167	1564.001953	14813.074219
25687.746755	15106.160167	1562.990234	14807.556641
25687.746755	15106.160167	1561.978516	14873.713867
25687.746755	15106.160167	1560.966797	14974.437500
25687.746755	15106.160167	1559.955078	14813.242188
25687.746755	15106.160167	1558.943359	14659.521484
25687.746755	15106.160167	1557.930664	14873.818359
25687.746755	15106.160167	1556.917969	14722.615234
25687.746755	15106.160167	1555.905273	14744.265625
25687.746755	15106.160167	1554.892578	14839.945313
25687.746755	15106.160167	1553.878906	14797.405273
25687.746755	15106.160167	1552.866211	14863.427734
25687.746755	15106.160167	1551.852539	14867.759766
25687.746755	15106.160167	1550.837891	14726.597656
25687.746755	15106.160167	1549.824219	14787.658203
25687.746755	15106.160167	1548.810547	14930.034180
25687.746755	15106.160167	1547.795898	14754.440430
25687.746755	15106.160167	1546.781250	14845.019531
25687.746755	15106.160167	1545.765625	14945.413086
25687.746755	15106.160167	1544.750977	14868.435547
25687.746755	15106.160167	1543.735352	14919.531250
25687.746755	15106.160167	1542.720703	14886.901367
25687.746755	15106.160167	1541.704102	14819.825195
25687.746755	15106.160167	1540.688477	14683.870117
25687.746755	15106.160167	1539.672852	14934.243164
25687.746755	15106.160167	1538.656250	14953.287109
25687.746755	15106.160167	1537.639648	15110.043945
25687.746755	15106.160167	1536.623047	14895.454102
25687.746755	15106.160167	1535.605469	14968.572266
25687.746755	15106.160167	1534.588867	15162.089844
25687.746755	15106.160167	1533.571289	14972.190430
25687.746755	15106.160167	1532.553711	14873.268555
25687.746755	15106.160167	1531.536133	15071.592773
25687.746755	15106.160167	1530.517578	15029.170898
25687.746755	15106.160167	1529.500000	14873.824219
25687.746755	15106.160167	1528.481445	14863.368164
25687.746755	15106.160167	1527.462891	15024.710938
25687.746755	15106.160167	1526.443359	15004.411133
25687.746755	15106.160167	1525.424805	14984.118164
25687.746755	15106.160167	1524.405273	15079.107422
25687.746755	15106.160167	1523.385742	15110.299805
25687.746755	15106.160167	1522.366211	15131.670898
25687.746755	15106.160167	1521.346680	15260.881836
25687.746755	15106.160167	1520.326172	15100.862305
25687.746755	15106.160167	1519.305664	15227.573242
25687.746755	15106.160167	1518.285156	15479.160156
25687.746755	15106.160167	1517.264648	15243.267578
25687.746755	15106.160167	1516.243164	15259.677734
25687.746755	15106.160167	1515.222656	15300.559570
25687.746755	15106.160167	1514.201172	15409.956055
25687.746755	15106.160167	1513.178711	15086.173828
25687.746755	15106.160167	1512.157227	15369.272461
25687.746755	15106.160167	1511.135742	15507.933594
25687.746755	15106.160167	1510.113281	15504.694336
25687.746755	15106.160167	1509.090820	15755.737305
25687.746755	15106.160167	1508.067383	15874.669922
25687.746755	15106.160167	1507.044922	15656.279297
25687.746755	15106.160167	1506.021484	15758.076172
25687.746755	15106.160167	1504.998047	15818.297852
25687.746755	15106.160167	1503.974609	15734.386719
25687.746755	15106.160167	1502.951172	15850.750000
25687.746755	15106.160167	1501.926758	15801.044922
25687.746755	15106.160167	1500.903320	15917.342773
25687.746755	15106.160167	1499.878906	15933.532227
25687.746755	15106.160167	1498.853516	15991.192383
25687.746755	15106.160167	1497.829102	16070.781250
25687.746755	15106.160167	1496.803711	16279.596680
25687.746755	15106.160167	1495.778320	16193.279297
25687.746755	15106.160167	1494.752930	16377.599609
25687.746755	15106.160167	1493.727539	16464.345703
25687.746755	15106.160167	1492.701172	16680.208984
25687.746755	15106.160167	1491.675781	16701.072266
25687.746755	15106.160167	1490.649414	16522.187500
25687.746755	15106.160167	1489.623047	16845.048828
25687.746755	15106.160167	1488.595703	16853.685547
25687.746755	15106.160167	1487.568359	17032.716797
25687.746755	15106.160167	1486.541992	17077.814453
25687.746755	15106.160167	1485.514648	17290.785156
25687.746755	15106.160167	1484.486328	17620.437500
25687.746755	15106.160167	1483.458984	17823.474609
25687.746755	15106.160167	1482.430664	17795.408203
25687.746755	15106.160167	1481.402344	17925.380859
25687.746755	15106.160167	1480.374023	18164.681641
25687.746755	15106.160167	1479.344727	18360.134766
25687.746755	15106.160167	1478.316406	18827.626953
25687.746755	15106.160167	1477.287109	19392.089844
25687.746755	15106.160167	1476.257813	19225.285156
25687.746755	15106.160167	1475.227539	20034.666016
25687.746755	15106.160167	1474.198242	20537.820313
25687.746755	15106.160167	1473.167969	21142.701172
25687.746755	15106.160167	1472.137695	21800.710938
25687.746755	15106.160167	1471.107422	22167.306641
25687.746755	15106.160167	1470.077148	22950.949219
25687.746755	15106.160167	1469.045898	23254.093750
25687.746755	15106.160167	1468.014648	24056.568359
25687.746755	15106.160167	1466.983398	24769.011719
25687.746755	15106.160167	1465.952148	25209.714844
25687.746755	15106.160167	1464.919922	26263.257813
25687.746755	15106.160167	1463.887695	26955.398438
25687.746755	15106.160167	1462.856445	27361.445313
25687.746755	15106.160167	1461.823242	27902.923828
25687.746755	15106.160167	1460.791016	28640.269531
25687.746755	15106.160167	1459.757813	28958.560547
25687.746755	15106.160167	1458.724609	29131.515625
25687.746755	15106.160167	1457.691406	29137.453125
25687.746755	15106.160167	1456.658203	29448.169922
25687.746755	15106.160167	1455.624023	29195.261719
25687.746755	15106.160167	1454.590820	29728.279297
25687.746755	15106.160167	1453.556641	29422.228516
25687.746755	15106.160167	1452.521484	29877.626953
25687.746755	15106.160167	1451.487305	29984.871094
25687.746755	15106.160167	1450.452148	30389.218750
25687.746755	15106.160167	1449.417969	30730.593750
25687.746755	15106.160167	1448.381836	30779.625000
25687.746755	15106.160167	1447.346680	31014.535156
25687.746755	15106.160167	1446.310547	30969.341797
25687.746755	15106.160167	1445.275391	31498.531250
25687.746755	15106.160167	1444.239258	31848.947266
25687.746755	15106.160167	1443.202148	31494.822266
25687.746755	15106.160167	1442.166016	31442.318359
25687.746755	15106.160167	1441.128906	31956.480469
