5.250251e+002,6.200575e-002
5.255073e+002,6.058015e-002
5.259894e+002,5.702315e-002
5.264715e+002,5.331107e-002
5.269536e+002,5.141011e-002
5.274357e+002,5.246572e-002
5.279178e+002,5.644479e-002
5.284000e+002,6.238456e-002
5.288821e+002,6.869464e-002
5.293642e+002,7.373835e-002
5.298463e+002,7.612942e-002
5.303284e+002,7.524270e-002
5.308105e+002,7.140817e-002
5.312927e+002,6.575796e-002
5.317748e+002,5.982873e-002
5.322569e+002,5.498354e-002
5.327390e+002,5.221640e-002
5.332211e+002,5.185176e-002
5.337032e+002,5.354847e-002
5.341854e+002,5.638168e-002
5.346675e+002,5.909928e-002
5.351496e+002,6.046962e-002
5.356317e+002,5.938685e-002
5.361138e+002,5.518468e-002
5.365959e+002,4.777791e-002
5.370781e+002,3.778632e-002
5.375602e+002,2.647340e-002
5.380423e+002,1.545735e-002
5.385244e+002,6.499123e-003
5.390065e+002,1.036454e-003
5.394886e+002,0.000000e+000
5.399708e+002,3.672060e-003
5.404529e+002,1.145814e-002
5.409350e+002,2.186280e-002
5.414171e+002,3.261181e-002
5.418992e+002,4.139338e-002
5.423813e+002,4.633372e-002
5.428635e+002,4.642336e-002
5.433456e+002,4.171112e-002
5.438277e+002,3.319665e-002
5.443098e+002,2.278948e-002
5.447919e+002,1.287227e-002
5.452740e+002,6.085921e-003
5.457562e+002,4.531991e-003
5.462383e+002,8.980326e-003
5.467204e+002,1.863016e-002
5.472025e+002,3.127023e-002
5.476846e+002,4.415675e-002
5.481667e+002,5.451130e-002
5.486489e+002,6.042006e-002
5.491310e+002,6.132660e-002
5.496131e+002,5.798645e-002
5.500952e+002,5.207090e-002
5.505773e+002,4.539041e-002
5.510594e+002,3.953250e-002
5.515416e+002,3.546474e-002
5.520237e+002,3.354091e-002
5.525058e+002,3.364726e-002
5.529879e+002,3.532219e-002
5.534700e+002,3.797095e-002
5.539521e+002,4.100641e-002
5.544343e+002,4.405040e-002
5.549164e+002,4.696686e-002
5.553985e+002,4.979300e-002
5.558806e+002,5.260994e-002
5.563627e+002,5.540358e-002
5.568448e+002,5.794811e-002
5.573270e+002,5.981811e-002
5.578091e+002,6.043648e-002
5.582912e+002,5.920963e-002
5.587733e+002,5.575202e-002
5.592554e+002,5.002100e-002
5.597375e+002,4.246420e-002
5.602197e+002,3.393955e-002
5.607018e+002,2.562304e-002
5.611839e+002,1.868390e-002
5.616660e+002,1.388633e-002
5.621481e+002,1.147247e-002
5.626302e+002,1.110556e-002
5.631124e+002,1.210429e-002
5.635945e+002,1.366088e-002
5.640766e+002,1.515393e-002
5.645587e+002,1.632450e-002
5.650408e+002,1.726671e-002
5.655229e+002,1.832863e-002
5.660051e+002,1.990154e-002
5.664872e+002,2.230910e-002
5.669693e+002,2.568391e-002
5.674514e+002,2.997238e-002
5.679335e+002,3.497846e-002
5.684156e+002,4.044738e-002
5.688978e+002,4.612011e-002
5.693799e+002,5.170930e-002
5.698620e+002,5.687476e-002
5.703441e+002,6.118204e-002
5.708262e+002,6.410588e-002
5.713083e+002,6.521858e-002
5.717905e+002,6.435736e-002
5.722726e+002,6.179458e-002
5.727547e+002,5.821297e-002
5.732368e+002,5.454299e-002
5.737189e+002,5.169374e-002
5.742010e+002,5.019013e-002
5.746832e+002,5.004448e-002
5.751653e+002,5.071071e-002
5.756474e+002,5.137227e-002
5.761295e+002,5.127318e-002
5.766116e+002,5.015789e-002
5.770938e+002,4.839258e-002
5.775759e+002,4.680022e-002
5.780580e+002,4.629471e-002
5.785401e+002,4.748071e-002
5.790222e+002,5.050186e-002
5.795043e+002,5.490577e-002
5.799865e+002,5.980312e-002
5.804686e+002,6.403837e-002
5.809507e+002,6.663699e-002
5.814328e+002,6.712463e-002
5.819149e+002,6.555206e-002
5.823970e+002,6.239197e-002
5.828792e+002,5.827172e-002
5.833613e+002,5.384198e-002
5.838434e+002,4.962810e-002
5.843255e+002,4.601438e-002
5.848076e+002,4.328191e-002
5.852897e+002,4.157579e-002
5.857719e+002,4.090156e-002
5.862540e+002,4.109656e-002
5.867361e+002,4.185162e-002
5.872182e+002,4.276229e-002
5.877003e+002,4.340839e-002
5.881824e+002,4.349916e-002
5.886646e+002,4.292348e-002
5.891467e+002,4.178303e-002
5.896288e+002,4.034743e-002
5.901109e+002,3.899942e-002
5.905930e+002,3.813468e-002
5.910751e+002,3.801914e-002
5.915573e+002,3.871904e-002
5.920394e+002,4.005788e-002
5.925215e+002,4.171406e-002
5.930036e+002,4.332417e-002
5.934857e+002,4.461360e-002
5.939678e+002,4.545695e-002
5.944500e+002,4.585569e-002
5.949321e+002,4.591534e-002
5.954142e+002,4.579964e-002
5.958963e+002,4.571428e-002
5.963784e+002,4.585689e-002
5.968605e+002,4.636426e-002
5.973427e+002,4.728024e-002
5.978248e+002,4.850943e-002
5.983069e+002,4.982650e-002
5.987890e+002,5.089116e-002
5.992711e+002,5.136447e-002
5.997532e+002,5.102812e-002
6.002354e+002,4.987248e-002
6.007175e+002,4.812668e-002
6.011996e+002,4.616799e-002
6.016817e+002,4.441184e-002
6.021638e+002,4.314762e-002
6.026459e+002,4.248434e-002
6.031281e+002,4.235080e-002
6.036102e+002,4.256532e-002
6.040923e+002,4.293273e-002
6.045744e+002,4.333518e-002
6.050565e+002,4.378124e-002
6.055386e+002,4.437533e-002
6.060208e+002,4.524095e-002
6.065029e+002,4.642043e-002
6.069850e+002,4.781836e-002
6.074671e+002,4.918849e-002
6.079492e+002,5.021782e-002
6.084313e+002,5.058689e-002
6.089135e+002,5.007890e-002
6.093956e+002,4.863991e-002
6.098777e+002,4.637732e-002
6.103598e+002,4.353318e-002
6.108419e+002,4.040962e-002
6.113240e+002,3.734995e-002
6.118062e+002,3.467509e-002
6.122883e+002,3.264400e-002
6.127704e+002,3.146057e-002
6.132525e+002,3.123026e-002
6.137346e+002,3.194743e-002
6.142167e+002,3.348137e-002
6.146989e+002,3.558452e-002
6.151810e+002,3.793721e-002
6.156631e+002,4.017834e-002
6.161452e+002,4.201241e-002
6.166273e+002,4.326072e-002
6.171094e+002,4.387410e-002
6.175916e+002,4.391316e-002
6.180737e+002,4.348255e-002
6.185558e+002,4.267469e-002
6.190379e+002,4.153514e-002
6.195200e+002,4.008335e-002
6.200021e+002,3.836263e-002
6.204843e+002,3.648452e-002
6.209664e+002,3.465990e-002
6.214485e+002,3.318051e-002
6.219306e+002,3.232486e-002
6.224127e+002,3.230540e-002
6.228948e+002,3.318308e-002
6.233770e+002,3.484184e-002
6.238591e+002,3.700029e-002
6.243412e+002,3.927581e-002
6.248233e+002,4.130609e-002
6.253054e+002,4.280608e-002
6.257875e+002,4.364840e-002
6.262697e+002,4.385846e-002
6.267518e+002,4.356178e-002
6.272339e+002,4.290936e-002
6.277160e+002,4.201320e-002
6.281981e+002,4.093715e-002
6.286802e+002,3.970256e-002
6.291624e+002,3.832071e-002
6.296445e+002,3.682512e-002
6.301266e+002,3.528403e-002
6.306087e+002,3.378733e-002
6.310908e+002,3.243772e-002
6.315729e+002,3.131987e-002
6.320551e+002,3.049320e-002
6.325372e+002,3.000218e-002
6.330193e+002,2.988188e-002
6.335014e+002,3.016663e-002
6.339835e+002,3.088623e-002
6.344656e+002,3.204237e-002
6.349478e+002,3.358348e-002
6.354299e+002,3.538830e-002
6.359120e+002,3.729030e-002
6.363941e+002,3.910303e-002
6.368762e+002,4.067085e-002
6.373583e+002,4.191519e-002
6.378405e+002,4.283142e-002
6.383226e+002,4.347497e-002
6.388047e+002,4.391617e-002
6.392868e+002,4.420414e-002
6.397689e+002,4.433914e-002
6.402510e+002,4.428234e-002
6.407332e+002,4.398483e-002
6.412153e+002,4.343792e-002
6.416974e+002,4.270159e-002
6.421795e+002,4.190794e-002
6.426616e+002,4.122178e-002
6.431437e+002,4.077313e-002
6.436259e+002,4.061043e-002
6.441080e+002,4.066113e-002
6.445901e+002,4.076043e-002
6.450722e+002,4.069972e-002
6.455543e+002,4.032935e-002
6.460364e+002,3.962202e-002
6.465186e+002,3.869596e-002
6.470007e+002,3.777455e-002
6.474828e+002,3.710610e-002
6.479649e+002,3.688488e-002
6.484470e+002,3.716330e-002
6.489291e+002,3.784269e-002
6.494113e+002,3.870444e-002
6.498934e+002,3.951260e-002
6.503755e+002,4.008579e-002
6.508576e+002,4.035341e-002
6.513397e+002,4.036296e-002
6.518218e+002,4.024167e-002
6.523040e+002,4.013864e-002
6.527861e+002,4.015950e-002
6.532682e+002,4.035115e-002
6.537503e+002,4.070180e-002
6.542324e+002,4.117097e-002
6.547145e+002,4.171484e-002
6.551967e+002,4.230186e-002
6.556788e+002,4.291154e-002
6.561609e+002,4.351871e-002
6.566430e+002,4.408662e-002
6.571251e+002,4.457279e-002
6.576072e+002,4.494016e-002
6.580894e+002,4.517913e-002
6.585715e+002,4.531515e-002
6.590536e+002,4.540467e-002
6.595357e+002,4.551036e-002
6.600178e+002,4.567063e-002
6.604999e+002,4.588550e-002
6.609821e+002,4.611775e-002
6.614642e+002,4.631913e-002
6.619463e+002,4.646003e-002
6.624284e+002,4.655661e-002
6.629105e+002,4.667030e-002
6.633926e+002,4.689200e-002
6.638748e+002,4.730249e-002
6.643569e+002,4.795065e-002
6.648390e+002,4.884563e-002
6.653211e+002,4.996916e-002
6.658032e+002,5.128650e-002
6.662853e+002,5.274569e-002
6.667675e+002,5.427467e-002
6.672496e+002,5.574246e-002
6.677317e+002,5.695353e-002
6.682138e+002,5.772489e-002
6.686959e+002,5.801596e-002
6.691780e+002,5.796087e-002
6.696602e+002,5.773963e-002
6.701423e+002,5.747982e-002
6.706244e+002,5.722309e-002
6.711065e+002,5.695345e-002
6.715886e+002,5.662563e-002
6.720707e+002,5.618647e-002
6.725529e+002,5.559457e-002
6.730350e+002,5.483139e-002
6.735171e+002,5.390992e-002
6.739992e+002,5.286909e-002
6.744813e+002,5.176636e-002
6.749634e+002,5.066017e-002
6.754456e+002,4.959890e-002
6.759277e+002,4.862287e-002
6.764098e+002,4.775977e-002
6.768919e+002,4.702888e-002
6.773740e+002,4.644679e-002
6.778561e+002,4.602971e-002
6.783383e+002,4.579752e-002
6.788204e+002,4.577792e-002
6.793025e+002,4.600120e-002
6.797846e+002,4.649702e-002
6.802667e+002,4.728693e-002
6.807488e+002,4.837413e-002
6.812310e+002,4.973787e-002
6.817131e+002,5.132449e-002
6.821952e+002,5.304790e-002
6.826773e+002,5.478116e-002
6.831594e+002,5.635857e-002
6.836415e+002,5.761121e-002
6.841237e+002,5.838657e-002
6.846058e+002,5.860123e-002
6.850879e+002,5.827289e-002
6.855700e+002,5.752786e-002
6.860521e+002,5.657853e-002
6.865342e+002,5.565642e-002
6.870164e+002,5.498351e-002
6.874985e+002,5.470692e-002
6.879806e+002,5.486416e-002
6.884627e+002,5.538259e-002
6.889448e+002,5.610016e-002
6.894269e+002,5.682690e-002
6.899091e+002,5.737953e-002
6.903912e+002,5.763973e-002
6.908733e+002,5.757289e-002
6.913554e+002,5.722744e-002
6.918375e+002,5.672153e-002
6.923196e+002,5.620733e-002
6.928018e+002,5.584911e-002
6.932839e+002,5.576845e-002
6.937660e+002,5.602056e-002
6.942481e+002,5.658178e-002
6.947302e+002,5.736022e-002
6.952123e+002,5.822185e-002
6.956945e+002,5.902676e-002
6.961766e+002,5.968266e-002
6.966587e+002,6.016280e-002
6.971408e+002,6.051186e-002
6.976229e+002,6.081556e-002
6.981050e+002,6.116552e-002
6.985872e+002,6.162079e-002
6.990693e+002,6.218771e-002
6.995514e+002,6.282919e-002
7.000335e+002,6.349237e-002
7.005156e+002,6.414610e-002
7.009977e+002,6.479730e-002
7.014799e+002,6.549120e-002
7.019620e+002,6.628096e-002
7.024441e+002,6.719504e-002
7.029262e+002,6.820612e-002
7.034083e+002,6.923264e-002
7.038904e+002,7.015350e-002
7.043726e+002,7.085702e-002
7.048547e+002,7.128332e-002
7.053368e+002,7.143760e-002
7.058189e+002,7.138424e-002
7.063010e+002,7.121088e-002
7.067831e+002,7.099777e-002
7.072653e+002,7.078548e-002
7.077474e+002,7.057603e-002
7.082295e+002,7.035342e-002
7.087116e+002,7.011741e-002
7.091937e+002,6.990777e-002
7.096758e+002,6.981648e-002
7.101580e+002,6.996109e-002
7.106401e+002,7.045305e-002
7.111222e+002,7.136282e-002
7.116043e+002,7.269052e-002
7.120864e+002,7.437018e-002
7.125685e+002,7.628652e-002
7.130507e+002,7.832043e-002
7.135328e+002,8.037037e-002
7.140149e+002,8.237213e-002
7.144970e+002,8.430417e-002
7.149791e+002,8.617225e-002
7.154612e+002,8.799255e-002
7.159434e+002,8.977525e-002
7.164255e+002,9.151716e-002
7.169076e+002,9.320031e-002
7.173897e+002,9.479967e-002
7.178718e+002,9.628724e-002
7.183539e+002,9.763938e-002
7.188361e+002,9.884024e-002
7.193182e+002,9.987715e-002
7.198003e+002,1.007353e-001
7.202824e+002,1.013885e-001
7.207645e+002,1.017898e-001
7.212466e+002,1.018714e-001
7.217288e+002,1.015593e-001
7.222109e+002,1.007862e-001
7.226930e+002,9.952597e-002
7.231751e+002,9.781190e-002
7.236572e+002,9.575096e-002
7.241393e+002,9.350751e-002
7.246215e+002,9.127441e-002
7.251036e+002,8.924764e-002
7.255857e+002,8.756728e-002
7.260678e+002,8.629574e-002
7.265499e+002,8.540563e-002
7.270320e+002,8.479523e-002
7.275142e+002,8.431931e-002
7.279963e+002,8.382860e-002
7.284784e+002,8.322115e-002
