Spectra,Wavelength
0.0010878928,2499.9235558043542
0.0012334748,2500.224896633387
0.0013061843,2500.526310118435
0.0012874076,2500.827796285779
0.0011825388,2501.129355161712
0.0010161829,2501.4309867725387
0.00082373084,2501.732691144578
0.00063892954,2502.0344683041603
0.00048671346,2502.33631827763
0.0003817725,2502.6382410913434
0.00032715616,2502.940236771669
0.00031889963,2503.2423053449893
0.00034808,2503.544446837698
0.0004032959,2503.8466612762036
0.00047039354,2504.148948686925
0.0005318286,2504.451309096296
0.0005698152,2504.7537425307614
0.00056789094,2505.05624901678
0.0005155402,2505.358828580823
0.00041231685,2505.661481249374
0.00027015957,2505.96420704893
0.00011127836,2506.2670060060004
-4.0057206e-05,2506.5698781471074
-0.00016305513,2506.872823498787
-0.0002487985,2507.1758420875863
-0.0003012496,2507.4789339400663
-0.000333333,2507.7820990828013
-0.00035895832,2508.085337542377
-0.00038554217,2508.388649345394
-0.00040901272,2508.692034518463
-0.00041454087,2508.9954930882104
-0.00038216548,2509.299025081274
-0.00029247507,2509.602630524304
-0.00013741825,2509.9063094439653
7.704348e-05,2510.2100618669338
0.0003284162,2510.5138878198995
0.00058474543,2510.817787329565
0.00081194605,2511.121760422646
0.0009803823,2511.4258071258705
0.0010754034,2511.72992746598
0.0010986554,2512.0341214697287
0.0010679298,2512.3383891638846
0.0010102049,2512.6427305752272
0.00095467933,2512.9471457305503
0.00092655397,2513.25163465666
0.00093923835,2513.5561973803756
0.0009929687,2513.860833928529
0.001074872,2514.1655443279656
0.0011632027,2514.4703286055437
0.0012316804,2514.7751867881348
0.0012564029,2515.0801189026233
0.0012252674,2515.385124975906
0.001139914,2515.6902050348936
0.0010175778,2515.9953591065096
0.0008844191,2516.3005872176905
0.000768727,2516.6058893953864
0.0006898018,2516.911265666559
0.0006513733,2517.216716058185
0.00064072147,2517.5222405972527
0.0006334876,2517.8278393107644
0.00060518394,2518.133512225735
0.00053746835,2518.4392593691928
0.0004278386,2518.745080768179
0.00028972127,2519.0509764497483
0.00014982483,2519.3569464409684
3.7608763e-05,2519.66299076892
-2.4684157e-05,2519.969109460697
-2.7964228e-05,2520.275302543406
2.077554e-05,2520.581570044168
