Spectra,Wavelength
0.002199198,2499.9235558043542
0.0022484213,2500.224896633387
0.00229372,2500.526310118435
0.002337191,2500.827796285779
0.0023755024,2501.129355161712
0.0023996239,2501.4309867725387
0.0023987575,2501.732691144578
0.002367007,2502.0344683041603
0.0023091426,2502.33631827763
0.0022430925,2502.6382410913434
0.0021944358,2502.940236771669
0.0021889743,2503.2423053449893
0.0022419267,2503.544446837698
0.00234985,2503.8466612762036
0.0024919233,2504.148948686925
0.0026358434,2504.451309096296
0.0027522673,2504.7537425307614
0.0028228303,2505.05624901678
0.002846343,2505.358828580823
0.002836471,2505.661481249374
0.002815727,2505.96420704893
0.002805689,2506.2670060060004
0.002818028,2506.5698781471074
0.0028530133,2506.872823498787
0.0029005765,2507.1758420875863
0.0029467104,2507.4789339400663
0.002977169,2507.7820990828013
0.0029811722,2508.085337542377
0.0029518479,2508.388649345394
0.0028857333,2508.692034518463
0.0027837125,2508.9954930882104
0.002651778,2509.299025081274
0.002504987,2509.602630524304
0.0023658744,2509.9063094439653
0.0022611113,2510.2100618669338
0.0022170483,2510.5138878198995
0.002249354,2510.817787329565
0.0023563798,2511.121760422646
0.0025163176,2511.4258071258705
0.0026924845,2511.72992746598
0.0028423741,2512.0341214697287
0.0029287634,2512.3383891638846
0.002931899,2512.6427305752272
0.0028524797,2512.9471457305503
0.0027095217,2513.25163465666
0.0025320814,2513.5561973803756
0.002351016,2513.860833928529
0.0021924044,2514.1655443279656
0.0020708034,2514.4703286055437
0.0019888785,2514.7751867881348
0.001937987,2515.0801189026233
0.0019029089,2515.385124975906
0.0018652049,2515.6902050348936
0.00180947,2515.9953591065096
0.0017306217,2516.3005872176905
0.0016358229,2516.6058893953864
0.0015458998,2516.911265666559
0.0014884437,2517.216716058185
0.0014926662,2517.5222405972527
0.0015775237,2517.8278393107644
0.0017453589,2518.133512225735
0.0019775613,2518.4392593691928
0.0022386962,2518.745080768179
0.002487158,2519.0509764497483
0.0026824826,2519.3569464409684
0.0028002197,2519.66299076892
0.0028360372,2519.969109460697
0.0028051552,2520.275302543406
0.0027347617,2520.581570044168
0.0026550784,2520.887911990116
0.0025925757,2521.1943284083973
0.0025630442,2521.500819326171
0.0025716766,2521.8073847706105
0.002614209,2522.1140247689023
0.0026789152,2522.4207393482457
0.0027485662,2522.7275285358533
0.0028010535,2523.0343923589508
0.0028141262,2523.3413308447784
0.0027700404,2523.6483440205875
0.002662746,2523.955431913645
0.0025037539,2524.2625945512286
0.0023231665,2524.5698319606317
0.0021635327,2524.8771441691597
0.0020627468,2525.184531204131
0.002045402,2525.491993092878
0.0021114554,2525.7995298627466
0.0022377637,2526.1071415410947
0.0023837315,2526.4148281552957
0.0025036873,2526.7225897327344
0.0025625776,2527.0304263008097
0.00254158,2527.3383378869335
0.002443172,2527.646324518532
0.0022849264,2527.9543862230435
0.0020928767,2528.262523027921
0.0018904293,2528.5707349606296
0.0016935313,2528.8790220486485
0.001512416,2529.1873843194703
0.0013550076,2529.4958218006013
0.0012307501,2529.80433451956
0.0011547641,2530.11292250388
0.0011438674,2530.4215857811064
0.0012123421,2530.7303243787997
0.0013657103,2531.039138324533
0.0015963794,2531.3480276458927
0.001881544,2531.6569923704783
0.0021837126,2531.9660325259038
0.0024589,2532.2751481397963
0.0026631795,2532.584339239796
0.0027633712,2532.893605853557
0.0027486328,2533.2029480087463
0.0026344098,2533.5123657330455
0.0024601994,2533.8218590541487
0.0022763328,2534.131427999764
0.00213736,2534.4410725976136
0.0020928434,2534.7507928754317
0.0021772855,2535.060588860968
0.0024062207,2535.370460581984
0.002765472,2535.6804080662555
0.0032089963,2535.9904313415727
0.0036568497,2536.300530435738
0.004017873,2536.610705376568
0.004225765,2536.9209561918933
0.004257384,2537.2312829095576
0.004139251,2537.541685557418
0.0039237444,2537.8521641633465
0.003666139,2538.162718755227
0.003404078,2538.4733493609583
0.003151954,2538.7840560084524
0.0029080817,2539.094838725635
0.0026636797,2539.405697540445
0.0024136174,2539.716632480837
0.002164565,2540.0276435747755
0.0019347919,2540.3387308502433
0.0017497502,2540.649894335233
0.0016357565,2540.9611340577535
0.0016119769,2541.2724500458257
0.0016886749,2541.5838423274854
0.0018647723,2541.8953109307813
0.0021276705,2542.206855883777
0.0024514024,2542.518477214548
0.00279375,2542.8301749511857
0.0031042965,2543.141949121794
0.003331918,2543.453799754491
0.003439244,2543.765726877408
0.0034155326,2544.0777305186907
0.0032783316,2544.3898107064983
0.0030666548,2544.7019674690046
0.0028260655,2545.014200834396
0.0025984421,2545.3265108308738
0.0024118181,2545.6388974866522
0.002276166,2545.9513608299603
0.0021894404,2546.26390088904
0.0021432205,2546.5765176921477
0.0021300013,2546.8892112675535
0.0021472494,2547.201981643542
0.0021980656,2547.51482884841
0.0022864586,2547.8277529104703
0.0024104188,2548.1407538580484
0.0025550784,2548.453831719484
0.0026950182,2548.76698652313
0.002802554,2549.0802182973553
0.0028595838,2549.39352707054
0.002862252,2549.7069128710805
0.0028182948,2550.0203757273857
0.002742631,2550.3339156678794
0.0026505112,2550.6475327209982
0.002555345,2550.9612269151944
0.0024642313,2551.274998278933
0.0023781678,2551.5888468406924
0.002294819,2551.9027726289673
0.0022116865,2552.2167756722647
0.0021307005,2552.530855999106
0.0020581526,2552.845013638026
0.0020030586,2553.159248617575
0.0019722024,2553.4735609663167
0.0019661447,2553.7879507128278
0.0019802575,2554.102417885701
0.0020063207,2554.4169625135414
0.002037712,2554.7315846249694
0.0020713694,2555.0462842486186
0.0021054954,2555.361061413137
0.0021386254,2555.6759161471873
0.0021676952,2555.990848479446
0.0021871426,2556.305858438603
0.002191372,2556.6209460533632
0.0021777186,2556.936111352445
0.0021485148,2557.2513543645823
0.002111622,2557.5666751185213
0.0020765963,2557.8820736430234
0.0020524596,2558.1975499668647
0.0020423727,2558.5131041188342
0.0020433047,2558.8287361277366
0.0020453355,2559.1444460223893
0.0020351154,2559.4602338316245
0.0019985316,2559.7760995842896
0.001922378,2560.0920433092447
0.0017971261,2560.408065035365
0.0016179632,2560.72416479154
0.0013887119,2561.040342606673
0.0011242671,2561.3565985096825
0.00085550145,2561.6729325295
0.00062821165,2561.9893446950723
0.000491855,2562.30583503536
0.0004896657,2562.622403579338
0.00064924953,2562.9390503559957
0.0009764304,2563.255775394337
0.0014523382,2563.5725787233805
0.0020280248,2563.8894603721574
0.002629143,2564.206420369715
0.0031628343,2564.523458745115
0.0035425883,2564.840575527432
0.0037215445,2565.1577707457564
0.0037009923,2565.4750444291926
0.0035244161,2565.792396606859
0.0032539277,2566.109827307888
0.0029514474,2566.427336561428
0.0026664466,2566.744924396641
0.0024297773,2567.0625908427032
0.0022620105,2567.380335928805
0.002172224,2567.698159684152
0.00215967,2568.0160621379637
0.002213618,2568.3340433194744
0.0023123736,2568.652103257933
0.0024258122,2568.9702419826026
0.002517351,2569.288459522761
0.0025585112,2569.6067559077
0.0025427132,2569.9251311667263
0.0024916567,2570.2435853291613
0.0024429387,2570.562118424341
0.0024261454,2570.880730481615
0.0024512692,2571.199421530349
0.0025081527,2571.518191599922
0.002577443,2571.8370407197276
0.002638077,2572.155968919175
0.002673781,2572.474976227687
0.0026744811,2572.7940626747018
0.0026394103,2573.113228289671
0.0025808094,2573.4324731020624
0.002524516,2573.751797141357
0.002502021,2574.0712004370516
0.002534248,2574.3906830186565
0.0026230426,2574.710244915698
0.0027561353,2575.029886157715
0.002918389,2575.3496067742635
0.00309582,2575.669406794913
0.0032749597,2575.989286249247
0.003439812,2576.309245166865
0.0035676765,2576.6292835773806
0.003635131,2576.949401510422
0.0036315895,2577.2695989956324
0.0035703157,2577.5898760626696
0.0034862035,2577.9102327412065
0.003416234,2578.23066906093
0.0033832402,2578.551185051542
0.0033901192,2578.8717807427597
0.0034253844,2579.192456164315
0.003468635,2579.5132113459536
0.0034963242,2579.8340463174372
0.0034853017,2580.154961108542
0.0034130947,2580.4759557490584
0.0032652447,2580.7970302687922
0.0030433973,2581.118184697564
0.0027730416,2581.4394190652097
0.0024969887,2581.7607334015784
0.0022600787,2582.0821277365358
0.0020936092,2582.403602099962
0.0020112474,2582.7251565217516
0.0020177385,2583.0467910318143
0.0021171488,2583.368505660075
0.0023115077,2583.6903004364726
0.0025853426,2584.012175390962
0.0028899694,2584.3341305535128
0.0031566266,2584.656165954109
0.0033330866,2584.97828162275
0.0034095882,2585.3004775894497
0.0034047794,2585.6227538842377
0.0033402988,2585.945110537158
0.003226621,2586.26754757827
0.0030608154,2586.5900650376475
0.0028350034,2586.91266294538
0.0025470792,2587.235341331571
0.002215716,2587.5581002263402
0.0018919602,2587.8809396598217
0.0016467321,2588.203859662165
0.0015371544,2588.526860263534
0.0015821462,2588.849941494109
0.001752944,2589.173103384083
0.0019904096,2589.496345963666
0.0022258405,2589.819669263083
0.0024048546,2590.1430733125735
