Spectra,Wavelength
0.00015728263,2499.9235558043542
0.00035378366,2500.224896633387
0.000566033,2500.526310118435
0.0007543216,2500.827796285779
0.0008800697,2501.129355161712
0.0009179208,2501.4309867725387
0.0008623074,2501.732691144578
0.00073032465,2502.0344683041603
0.0005550515,2502.33631827763
0.00037749446,2502.6382410913434
0.00023170187,2502.940236771669
0.00013911897,2503.2423053449893
0.00010498132,2503.544446837698
0.0001196635,2503.8466612762036
0.0001652046,2504.148948686925
0.00022029782,2504.451309096296
0.0002678056,2504.7537425307614
0.00029558994,2505.05624901678
0.00029840827,2505.358828580823
0.00027801728,2505.661481249374
0.00024231055,2505.96420704893
0.0002047172,2506.2670060060004
0.00017929215,2506.5698781471074
0.00017902697,2506.872823498787
0.00021075048,2507.1758420875863
0.0002727788,2507.4789339400663
0.00035570702,2507.7820990828013
0.00044382524,2508.085337542377
0.00052164414,2508.388649345394
0.00057426107,2508.692034518463
0.00059211114,2508.9954930882104
0.00057100964,2509.299025081274
0.00051112816,2509.602630524304
0.0004163299,2509.9063094439653
0.00029194274,2510.2100618669338
0.00014624513,2510.5138878198995
-1.0768429e-05,2510.817787329565
-0.00016755964,2511.121760422646
-0.0003112821,2511.4258071258705
-0.0004320848,2511.72992746598
-0.00052492344,2512.0341214697287
-0.0005912388,2512.3383891638846
-0.00063670066,2512.6427305752272
-0.0006681638,2512.9471457305503
-0.00068983267,2513.25163465666
-0.0007001209,2513.5561973803756
-0.0006930416,2513.860833928529
-0.0006618118,2514.1655443279656
-0.0006042756,2514.4703286055437
-0.0005266774,2514.7751867881348
-0.00044423272,2515.0801189026233
-0.00037537894,2515.385124975906
-0.00033545197,2515.6902050348936
-0.00032734033,2515.9953591065096
-0.0003387628,2516.3005872176905
-0.00034333172,2516.6058893953864
-0.00030985838,2516.911265666559
-0.00021598022,2517.216716058185
-5.5761007e-05,2517.5222405972527
0.00015595679,2517.8278393107644
0.0003883057,2518.133512225735
0.00060080417,2518.4392593691928
0.00075730885,2518.745080768179
0.00083634583,2519.0509764497483
0.0008327273,2519.3569464409684
0.0007578399,2519.66299076892
0.00063189486,2519.969109460697
0.0004769944,2520.275302543406
0.00030951592,2520.581570044168
0.00013855552,2520.887911990116
-3.1310537e-05,2521.1943284083973
-0.00019637418,2521.500819326171
-0.00034962216,2521.8073847706105
-0.00047796048,2522.1140247689023
-0.000566289,2522.4207393482457
-0.0006005036,2522.7275285358533
-0.0005745947,2523.0343923589508
-0.0004951378,2523.3413308447784
-0.00038392004,2523.6483440205875
-0.00027555463,2523.955431913645
-0.00020657474,2524.2625945512286
-0.00020730334,2524.5698319606317
-0.0002911837,2524.8771441691597
-0.00045022383,2525.184531204131
-0.0006569485,2525.491993092878
-0.0008710812,2525.7995298627466
-0.0010530144,2526.1071415410947
-0.0011676629,2526.4148281552957
-0.0011942964,2526.7225897327344
-0.0011294942,2527.0304263008097
-0.0009858108,2527.3383378869335
-0.0007895949,2527.646324518532
-0.0005722122,2527.9543862230435
-0.00036723493,2528.262523027921
-0.00020160696,2528.5707349606296
-9.167221e-05,2528.8790220486485
-4.3237767e-05,2529.1873843194703
-5.1056555e-05,2529.4958218006013
-0.00010290214,2529.80433451956
-0.0001819009,2530.11292250388
-0.00027254134,2530.4215857811064
-0.00036488438,2530.7303243787997
-0.0004569099,2531.039138324533
-0.00055589835,2531.3480276458927
-0.0006758721,2531.6569923704783
-0.00083126593,2531.9660325259038
-0.0010278928,2532.2751481397963
-0.0012556199,2532.584339239796
-0.0014844165,2532.893605853557
-0.0016726943,2533.2029480087463
-0.0017768509,2533.5123657330455
-0.0017650372,2533.8218590541487
-0.0016264826,2534.131427999764
-0.0013693892,2534.4410725976136
-0.00101748,2534.7507928754317
-0.0006013639,2535.060588860968
-0.00016050476,2535.370460581984
0.00025838983,2535.6804080662555
0.00060803746,2535.9904313415727
0.00083963247,2536.300530435738
0.000919415,2536.610705376568
0.0008405952,2536.9209561918933
0.0006289748,2537.2312829095576
0.00033697134,2537.541685557418
2.5315145e-05,2537.8521641633465
-0.00024538764,2538.162718755227
-0.000429867,2538.4733493609583
-0.00050361035,2538.7840560084524
-0.00046300012,2539.094838725635
-0.00032661192,2539.405697540445
